Kód produktu;Název;Nákupní cena;Prodejní cena;Mare Kè;Mare %;Multishop
123867/12/572;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/579;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/580;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/608;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/628;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/630;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/644;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/659;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/662;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/670;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/678;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/702;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/725;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/727;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/734;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;285.9;33.9;11.86;15
123867/12/743;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/748;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/750;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/752;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/801;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/804;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/823;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/862;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/863;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/868;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/12/870;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;252.0;283.0;31.0;10.95;15
123867/36/517;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/520;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/540;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/550;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/556;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;771.9;87.9;11.39;15
123867/36/567;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/569;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/572;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/579;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/580;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/608;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/628;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/630;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/644;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/659;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/662;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/670;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/678;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/702;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/725;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/727;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/734;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;771.9;87.9;11.39;15
123867/36/743;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/748;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/750;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/752;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/801;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/804;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/823;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/862;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/863;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/868;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/36/870;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;684.0;764.2;80.2;10.49;15
123867/B;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;21.0;36.2;15.2;41.99;45
123867/ERN;Polyesterové nitì pro overlocky i klasické šití NTF 40/2 1000 m;21.0;36.2;15.2;41.99;45
133698/273005;Pánská zimní domácí obuv s protiskluzem;156.0;185.4;29.4;15.86;20
133698/273006;Pánská zimní domácí obuv s protiskluzem;156.09;185.4;29.31;15.81;20
133698/273007;Pánská zimní domácí obuv s protiskluzem;156.09;185.4;29.31;15.81;20
133698/273008;Pánská zimní domácí obuv s protiskluzem;156.09;185.4;29.31;15.81;20
133698/273009;Pánská zimní domácí obuv s protiskluzem;140.48;185.4;44.92;24.23;25
133698/273010;Pánská zimní domácí obuv s protiskluzem;156.09;185.4;29.31;15.81;20
133698/273012;Pánská zimní domácí obuv s protiskluzem;156.0;185.4;29.4;15.86;20
133698/273013;Pánská zimní domácí obuv s protiskluzem;156.0;185.4;29.4;15.86;20
133698/273014;Pánská zimní domácí obuv s protiskluzem;156.0;185.4;29.4;15.86;20
133698/273015;Pánská zimní domácí obuv s protiskluzem;156.09;185.4;29.31;15.81;20
139797/273005;Pánská zimní domácí obuv s protiskluzem;420.0;505.3;85.3;16.88;20
139797/273006;Pánská zimní domácí obuv s protiskluzem;421.44;505.3;83.86;16.6;20
139797/273007;Pánská zimní domácí obuv s protiskluzem;421.44;505.3;83.86;16.6;20
139797/273008;Pánská zimní domácí obuv s protiskluzem;421.44;505.3;83.86;16.6;20
139797/273009;Pánská zimní domácí obuv s protiskluzem;421.44;505.3;83.86;16.6;20
139797/273010;Pánská zimní domácí obuv s protiskluzem;420.0;505.3;85.3;16.88;20
139797/273012;Pánská zimní domácí obuv s protiskluzem;420.0;505.3;85.3;16.88;20
139797/273013;Pánská zimní domácí obuv s protiskluzem;420.0;505.3;85.3;16.88;20
139797/273014;Pánská zimní domácí obuv s protiskluzem;420.0;505.3;85.3;16.88;20
139797/273015;Pánská zimní domácí obuv s protiskluzem;421.44;505.3;83.86;16.6;20
148030/266823;Náhrdelník z nerezové oceli;127.05;214.53;87.48;40.78;45
148030/266824;Náhrdelník z nerezové oceli;127.05;214.53;87.48;40.78;45
148030/266825;Náhrdelník z nerezové oceli;127.05;214.53;87.48;40.78;45
148030/266826;Náhrdelník z nerezové oceli;181.0;215.6;34.6;16.05;20
148031/266823;Náhrdelník z nerezové oceli;127.05;622.16;495.11;79.58;80
148031/266824;Náhrdelník z nerezové oceli;508.2;625.3;117.1;18.73;20
148031/266825;Náhrdelník z nerezové oceli;127.05;622.16;495.11;79.58;80
145437/263270;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/263271;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/264469;Bavlnìná èelenka široká;87.12;110.2;23.08;20.94;25
145437/265987;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/265988;Bavlnìná èelenka široká;87.12;110.2;23.08;20.94;25
145437/271005;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/271006;Bavlnìná èelenka široká;87.12;110.2;23.08;20.94;25
145437/280207;Bavlnìná èelenka široká;96.0;110.2;14.2;12.89;15
145437/280208;Bavlnìná èelenka široká;87.12;110.2;23.08;20.94;25
145437/280209;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/280210;Bavlnìná èelenka široká;87.12;110.2;23.08;20.94;25
145437/280211;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/280212;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/282507;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/284134;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/284852;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145437/284853;Bavlnìná èelenka široká;87.12;109.65;22.53;20.55;25
145438/263270;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/263271;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/264469;Bavlnìná èelenka široká;261.36;297.6;36.24;12.18;15
145438/265987;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/265988;Bavlnìná èelenka široká;261.36;297.6;36.24;12.18;15
145438/271005;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/271006;Bavlnìná èelenka široká;261.36;297.6;36.24;12.18;15
145438/280207;Bavlnìná èelenka široká;261.0;297.6;36.6;12.3;15
145438/280208;Bavlnìná èelenka široká;261.36;297.6;36.24;12.18;15
145438/280209;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/280210;Bavlnìná èelenka široká;261.36;297.6;36.24;12.18;15
145438/280211;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/280212;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/282507;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/284134;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/284852;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
145438/284853;Bavlnìná èelenka široká;87.12;296.07;208.95;70.57;75
144279/261744;Nùky na nehty nerezové rovné;64.25;84.38;20.13;23.86;25
144279/284109;Nùky na nehty nerezové rovné;64.25;84.38;20.13;23.86;25
144279/284263;Nùky na nehty nerezové rovné;64.25;84.38;20.13;23.86;25
144279/284264;Nùky na nehty nerezové rovné;64.25;84.38;20.13;23.86;25
144280/261744;Nùky na nehty nerezové rovné;64.25;229.95;165.7;72.06;75
144280/284109;Nùky na nehty nerezové rovné;64.25;229.95;165.7;72.06;75
144280/284263;Nùky na nehty nerezové rovné;64.25;229.95;165.7;72.06;75
144280/284264;Nùky na nehty nerezové rovné;64.25;229.95;165.7;72.06;75
157473/281935;Opakovanì pouitelné kulièky do praèky sada 4 ks;39.69;58.64;18.95;32.32;35
157474/281935;Opakovanì pouitelné kulièky do praèky sada 4 ks;39.69;239.45;199.76;83.42;85
38784/140999;Døevìné korálky Strip O20 mm;0.0;13.8;13.8;100.0;100
39974/140999;Døevìné korálky Strip O20 mm;35.0;38.3;3.3;8.62;10
39974/161842;Døevìné korálky Strip O20 mm;35.0;38.3;3.3;8.62;10
39975/140999;Døevìné korálky Strip O20 mm;315.0;345.0;30.0;8.7;10
39975/161842;Døevìné korálky Strip O20 mm;315.0;345.0;30.0;8.7;10
135299/250339;Rokajl kroucené tyèky 6 mm;0.42;50.5;50.08;99.17;100
135299/250340;Rokajl kroucené tyèky 6 mm;21.0;50.9;29.9;58.74;60
135299/250341;Rokajl kroucené tyèky 6 mm;0.42;50.5;50.08;99.17;100
135299/255434;Rokajl kroucené tyèky 6 mm;0.42;50.5;50.08;99.17;100
135299/255435;Rokajl kroucené tyèky 6 mm;0.42;50.5;50.08;99.17;100
135299/272777;Rokajl kroucené tyèky 6 mm;0.42;50.5;50.08;99.17;100
135299/282661;Rokajl kroucené tyèky 6 mm;0.42;50.5;50.08;99.17;100
135300/250339;Rokajl kroucené tyèky 6 mm;0.42;297.0;296.58;99.86;100
135300/250340;Rokajl kroucené tyèky 6 mm;274.5;296.5;22.0;7.42;10
135300/250341;Rokajl kroucené tyèky 6 mm;0.42;297.0;296.58;99.86;100
135300/255434;Rokajl kroucené tyèky 6 mm;0.42;297.0;296.58;99.86;100
135300/255435;Rokajl kroucené tyèky 6 mm;0.42;297.0;296.58;99.86;100
135300/272777;Rokajl kroucené tyèky 6 mm;0.42;297.0;296.58;99.86;100
135300/282661;Rokajl kroucené tyèky 6 mm;0.42;297.0;296.58;99.86;100
135301/250339;Rokajl kroucené tyèky 6 mm;0.42;414.0;413.58;99.9;100
135301/250340;Rokajl kroucené tyèky 6 mm;378.0;420.5;42.5;10.11;15
135301/250341;Rokajl kroucené tyèky 6 mm;0.42;414.0;413.58;99.9;100
135301/255434;Rokajl kroucené tyèky 6 mm;0.42;414.0;413.58;99.9;100
135301/255435;Rokajl kroucené tyèky 6 mm;0.42;414.0;413.58;99.9;100
135301/272777;Rokajl kroucené tyèky 6 mm;0.42;414.0;413.58;99.9;100
135301/282661;Rokajl kroucené tyèky 6 mm;0.42;414.0;413.58;99.9;100
157289/281661;Zamaèkávací rokajl kulatı z nerezové oceli O2,5 mm;12.71;30.21;17.5;57.93;60
157289/281662;Zamaèkávací rokajl kulatı z nerezové oceli O2,5 mm;12.71;30.21;17.5;57.93;60
157290/281661;Zamaèkávací rokajl kulatı z nerezové oceli O2,5 mm;12.71;196.7;183.99;93.54;95
157290/281662;Zamaèkávací rokajl kulatı z nerezové oceli O2,5 mm;12.71;196.7;183.99;93.54;95
157291/281661;Zamaèkávací rokajl kulatı z nerezové oceli O2,5 mm;12.71;413.1;400.39;96.92;100
157291/281662;Zamaèkávací rokajl kulatı z nerezové oceli O2,5 mm;12.71;413.1;400.39;96.92;100
157359/281748;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;66.47;38.52;57.95;60
157359/281749;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;66.47;38.52;57.95;60
157359/281750;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;66.47;38.52;57.95;60
157359/281751;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;66.47;38.52;57.95;60
157359/281752;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;66.47;38.52;57.95;60
157359/281753;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;66.47;38.52;57.95;60
157360/281748;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;129.78;101.83;78.46;80
157360/281749;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;129.78;101.83;78.46;80
157360/281750;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;129.78;101.83;78.46;80
157360/281751;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;129.78;101.83;78.46;80
157360/281752;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;129.78;101.83;78.46;80
157360/281753;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;129.78;101.83;78.46;80
157361/281748;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;302.9;274.95;90.77;95
157361/281749;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;302.9;274.95;90.77;95
157361/281750;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;302.9;274.95;90.77;95
157361/281751;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;302.9;274.95;90.77;95
157361/281752;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;302.9;274.95;90.77;95
157361/281753;Sklenìné broušené korálky triangl 3 mm na drátku;27.95;302.9;274.95;90.77;95
158510/283738;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;21.45;18.91;88.16;90
158510/283739;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;21.45;18.91;88.16;90
158510/283740;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;21.45;18.91;88.16;90
158510/283741;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;21.45;18.91;88.16;90
158511/283738;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;62.2;59.66;95.92;100
158511/283739;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;62.2;59.66;95.92;100
158511/283740;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;62.2;59.66;95.92;100
158511/283741;Ozdobnı díl andìlská køídla lakovaná 6x12 mm;2.54;62.2;59.66;95.92;100
128622/242386;Pøívìsek døevìnı køíek 23x33 mm;1.97;46.7;44.73;95.78;100
128622/242387;Pøívìsek døevìnı køíek 23x33 mm;20.0;47.0;27.0;57.45;60
128623/242386;Pøívìsek døevìnı køíek 23x33 mm;1.97;304.0;302.03;99.35;100
128623/242387;Pøívìsek døevìnı køíek 23x33 mm;200.0;305.5;105.5;34.53;35
128624/242386;Pøívìsek døevìnı køíek 23x33 mm;1.97;1070.0;1068.03;99.82;100
128624/242387;Pøívìsek døevìnı køíek 23x33 mm;500.0;1072.1;572.1;53.36;55
157128/281379;Náušnice z nerezové oceli s broušenımi kamínky;86.39;145.88;59.49;40.78;45
157128/281380;Náušnice z nerezové oceli s broušenımi kamínky;86.39;145.88;59.49;40.78;45
157129/281379;Náušnice z nerezové oceli s broušenımi kamínky;86.39;423.08;336.69;79.58;80
157129/281380;Náušnice z nerezové oceli s broušenımi kamínky;86.39;423.08;336.69;79.58;80
148316/267066;Dámskı vystøelovací deštník kvìty;202.55;334.06;131.51;39.37;40
148316/267067;Dámskı vystøelovací deštník kvìty;202.55;334.06;131.51;39.37;40
148316/267069;Dámskı vystøelovací deštník kvìty;202.55;334.06;131.51;39.37;40
148316/267070;Dámskı vystøelovací deštník kvìty;202.55;334.06;131.51;39.37;40
148316/284386;Dámskı vystøelovací deštník kvìty;216.06;355.5;139.44;39.22;40
148317/267066;Dámskı vystøelovací deštník kvìty;202.55;801.75;599.2;74.74;75
148317/267067;Dámskı vystøelovací deštník kvìty;202.55;801.75;599.2;74.74;75
148317/267069;Dámskı vystøelovací deštník kvìty;202.55;801.75;599.2;74.74;75
148317/267070;Dámskı vystøelovací deštník kvìty;202.55;801.75;599.2;74.74;75
148317/284386;Dámskı vystøelovací deštník kvìty;648.18;746.6;98.42;13.18;15
158056/282707;Bavlnìná krajka palièkovaná šíøe 12 mm;6.35;241.43;235.08;97.37;100
158057/282707;Bavlnìná krajka palièkovaná šíøe 12 mm;6.35;350.1;343.75;98.19;100
